iter,x,y,in_circle,pi_appx
696,-0.186352,0.589941,1,3.15517
697,-0.455045,0.800159,1,3.15638
698,-0.241104,0.455167,1,3.15759
699,-0.587011,-0.894098,0,3.15308
700,0.20918,-0.29201,1,3.15429
701,-0.277483,0.336263,1,3.15549
702,0.952146,-0.552707,0,3.151
703,0.791613,-0.306049,1,3.1522
704,0.907099,0.330281,1,3.15341
705,-0.596655,-0.435268,1,3.15461
706,-0.28908,0.0640298,1,3.15581
707,-0.417994,-0.560032,1,3.157
708,-0.800769,-0.786547,0,3.15254
709,0.418727,0.687664,1,3.15374
710,0.343771,0.638345,1,3.15493
711,-0.988464,-0.017274,1,3.15612
712,0.209302,0.87072,1,3.1573
713,-0.418727,0.211683,1,3.15849
714,0.493866,0.747726,1,3.15966
715,0.824513,0.660258,0,3.15524
716,0.211866,-0.390222,1,3.15642
717,0.568516,-0.69975,1,3.1576
718,0.0852713,0.378136,1,3.15877
719,-0.210706,0.986449,0,3.15438
720,-0.79613,-0.176769,1,3.15556
721,-0.945126,0.374901,0,3.15118
722,-0.482207,-0.661967,1,3.15235
723,-0.542697,-0.621986,1,3.15353
724,0.72447,0.526643,1,3.1547
725,-0.904779,-0.0335103,1,3.15586
726,-0.887688,0.922542,0,3.15152
727,-0.830007,0.130989,1,3.15268
728,0.925166,0.147836,1,3.15385
729,0.75737,-0.182567,1,3.15501
730,-0.193676,-0.172984,1,3.15616
731,0.317097,0.646768,1,3.15732
732,0.890435,-0.433742,1,3.15847
733,-0.995544,0.232558,0,3.15416
734,-0.901117,0.312153,1,3.15531
735,-0.156076,0.909052,1,3.15646
736,0.207959,-0.598242,1,3.15761
737,-0.171214,-0.318867,1,3.15875
738,0.246292,0.616859,1,3.15989
739,-0.990295,-0.789477,0,3.15562
740,-0.211133,-0.446255,1,3.15676
741,-0.366416,0.648538,1,3.15789
742,0.707074,-0.376915,1,3.15903
743,-0.604651,0.129402,1,3.16016
744,-0.0618324,0.990295,1,3.16129
745,-0.133492,-0.263017,1,3.16242
746,-0.162424,-0.230239,1,3.16354
747,0.160898,0.755539,1,3.16466
748,-0.325154,-0.213209,1,3.16578
749,0.902155,0.0183117,1,3.16689
750,-0.162791,0.216627,1,3.168
751,0.553562,-0.832692,1,3.16911
752,-0.697613,-0.584142,1,3.17021
753,-0.825307,-0.36544,1,3.17131
754,-0.0563389,0.258317,1,3.17241
755,-0.334432,-0.84136,1,3.17351
756,0.229079,-0.714338,1,3.1746
757,-0.438564,0.650003,1,3.17569
758,-0.121834,0.988891,1,3.17678
759,-0.558078,-0.785326,1,3.17787
760,0.0380272,-0.470793,1,3.17895
761,-0.98529,0.152536,1,3.18003
762,0.541171,-0.78496,1,3.1811
763,0.938473,-0.261124,1,3.18218
764,0.808033,0.0434597,1,3.18325
765,-0.55466,-0.394738,1,3.18431
766,-0.0430324,-0.378746,1,3.18538
767,-0.171153,0.529512,1,3.18644
768,0.683269,-0.221754,1,3.1875
769,-0.145028,0.448392,1,3.18856
770,0.469877,-0.817189,1,3.18961
771,-0.836538,0.506195,1,3.19066
772,0.694012,0.275652,1,3.19171
773,-0.280718,-0.0499298,1,3.19276
774,-0.811207,-0.169383,1,3.1938
775,-0.623268,-0.31374,1,3.19484
776,0.826833,-0.541354,1,3.19588
777,-0.379357,-0.691448,1,3.19691
778,-0.316914,-0.635415,1,3.19794
779,-0.455411,-0.58811,1,3.19897
780,-0.655069,-0.329427,1,3.2
781,-0.869133,0.00384545,1,3.20102
782,0.927425,0.618568,0,3.19693
783,-0.107062,0.826039,1,3.19796
784,-0.641458,-0.036135,1,3.19898
785,-0.0557895,0.398523,1,3.2
786,-0.502777,0.873466,0,3.19593
787,-0.445096,-0.400903,1,3.19695
788,0.644937,0.639321,1,3.19797
789,0.259843,0.590185,1,3.19899
790,-0.985595,-0.478057,0,3.19494
791,-0.420924,0.906,1,3.19595
792,0.718977,0.0349142,1,3.19697
793,0.415064,-0.48764,1,3.19798
794,0.842153,-0.0174571,1,3.19899
795,-0.812916,0.652017,0,3.19497
796,-0.846609,-0.434719,1,3.19598
797,-0.232253,0.286578,1,3.19699
798,0.0302142,-0.13691,1,3.19799
799,-0.71855,0.950009,0,3.19399
800,-0.85076,-0.989623,0,3.19
801,0.829641,-0.176647,1,3.19101
802,0.510712,-0.624672,1,3.19202
803,-0.796557,-0.153696,1,3.19303
804,0.355918,0.054874,1,3.19403
805,0.648477,0.674419,1,3.19503
806,-0.456998,-0.000976622,1,3.19603
807,0.740951,-0.702008,0,3.19207
808,0.941647,0.0767869,1,3.19307
809,-0.558628,-0.866508,0,3.18912
810,-0.590734,-0.604529,1,3.19012
811,-0.614173,-0.600928,1,3.19112
812,0.91363,0.187023,1,3.19212
813,0.477629,-0.411219,1,3.19311
814,0.359702,0.572301,1,3.1941
815,0.842703,0.856925,0,3.19018
816,0.688702,-0.482024,1,3.19118
817,-0.789111,-0.876213,0,3.18727
818,0.807605,-0.703351,0,3.18337
819,0.78557,-0.281145,1,3.18437
820,0.913447,-0.236831,1,3.18537
821,-0.337057,0.369163,1,3.18636
822,0.775133,-0.239761,1,3.18735
823,-0.133431,0.349326,1,3.18834
824,-0.465788,-0.0343039,1,3.18932
825,0.0557285,0.604163,1,3.1903
826,0.588293,0.492706,1,3.19128
827,-0.026613,0.655619,1,3.19226
828,0.11811,-0.44241,1,3.19324
829,-0.305622,-0.891717,1,3.19421
830,0.82256,0.52585,1,3.19518
831,-0.263017,-0.435207,1,3.19615
832,-0.577489,-0.350852,1,3.19712
833,-0.899713,0.763291,0,3.19328
834,-0.50235,-0.192334,1,3.19424
835,-0.710248,0.750595,0,3.19042
836,0.216261,0.567356,1,3.19139
837,-0.606299,-0.0965635,1,3.19235
838,0.523592,-0.133309,1,3.19332
839,0.272966,0.609168,1,3.19428
840,-0.651102,-0.354636,1,3.19524
841,0.926448,0.418849,0,3.19144
842,-0.604895,0.725813,1,3.1924
843,-0.90539,0.48648,0,3.18861
844,-0.927913,-0.738326,0,3.18483
845,-0.835256,0.105414,1,3.1858
846,0.137948,0.0660441,1,3.18676
847,-0.562229,-0.845633,0,3.183
848,-0.390771,-0.871086,1,3.18396
849,-0.17744,-0.732589,1,3.18492
850,-0.496612,0.641336,1,3.18588
851,0.0175792,-0.462553,1,3.18684
852,0.975951,0.83312,0,3.1831
853,-0.756516,-0.431118,1,3.18406
854,0.413966,-0.058109,1,3.18501
855,-0.410486,-0.310688,1,3.18596
856,0.050235,0.622291,1,3.18692
857,0.034487,-0.865348,1,3.18786
858,0.658487,0.108832,1,3.18881
859,-0.792712,0.0191662,1,3.18976
860,0.893426,0.446255,1,3.1907
861,-0.0521272,-0.097357,1,3.19164
862,0.83782,0.0977233,1,3.19258
863,-0.269426,0.768785,1,3.19351
864,0.319477,-0.754929,1,3.19444
865,0.0148324,-0.775133,1,3.19538
866,-0.440396,0.0929622,1,3.1963
867,0.582616,-0.261613,1,3.19723
868,0.716291,0.488738,1,3.19816
869,-0.07227,-0.280657,1,3.19908
870,-0.115791,0.171885,1,3.2
871,-0.241897,0.264115,1,3.20092
872,0.115241,-0.0347922,1,3.20183
873,0.673381,-0.628578,1,3.20275
874,-0.98059,-0.781481,0,3.19908
875,-0.918757,-0.55643,0,3.19543
876,-0.488067,-0.179393,1,3.19635
877,0.415247,-0.114509,1,3.19726
878,-0.73387,0.0881401,1,3.19818
879,0.713606,0.613319,1,3.19909
880,-0.56345,0.847708,0,3.19545
881,-0.373253,-0.713545,1,3.19637
882,0.213758,-0.97943,0,3.19274
883,0.911188,0.0745285,1,3.19366
884,-0.22621,-0.975218,0,3.19005
885,-0.52585,0.77147,1,3.19096
886,0.184948,-0.694806,1,3.19187
887,-0.966917,0.0704389,1,3.19278
888,0.833486,0.3055,1,3.19369
889,-0.551059,-0.188854,1,3.1946
890,0.931697,-0.805835,0,3.19101
891,-0.200818,0.0122688,1,3.19192
892,-0.329366,-0.343161,1,3.19283
893,0.25087,-0.498444,1,3.19373
894,-0.42007,0.0670817,1,3.19463
895,0.797412,-0.0438259,1,3.19553
896,-0.343649,0.349203,1,3.19643
897,-0.0792895,0.165537,1,3.19732
898,-0.174449,0.844656,1,3.19822
899,-0.758042,0.329488,1,3.19911
900,-0.702619,-0.505219,1,3.2
901,-0.776842,-0.795947,0,3.19645
902,0.379051,0.652933,1,3.19734
903,-0.0184948,-0.0924739,1,3.19823
904,0.306904,-0.162974,1,3.19912
905,0.279863,-0.801563,1,3.2
906,0.661234,-0.262711,1,3.20088
907,0.755967,0.0401025,1,3.20176
908,0.924617,-0.210584,1,3.20264
909,0.451444,0.261246,1,3.20352
910,-0.251724,0.626869,1,3.2044
911,0.705182,-0.872124,0,3.20088
912,0.487212,-0.275224,1,3.20175
913,-0.52878,0.637978,1,3.20263
914,0.567478,-0.452115,1,3.2035
915,0.126473,-0.650552,1,3.20437
916,-0.751511,0.514253,1,3.20524
917,-0.172374,-0.441128,1,3.20611
918,-0.65806,0.0884453,1,3.20697
919,-0.517488,-0.362754,1,3.20783
920,-0.549838,0.31612,1,3.2087
921,0.396875,0.340536,1,3.20955
922,0.2867,-0.887933,1,3.21041
923,-0.340963,0.904535,1,3.21127
924,-0.358603,-0.384728,1,3.21212
925,-0.674052,-0.262894,1,3.21297
926,-0.44711,0.922297,0,3.2095
927,-0.527559,-0.478362,1,3.21036
928,0.24971,0.512116,1,3.21121
929,0.16566,-0.457975,1,3.21206
930,0.424342,-0.324178,1,3.2129
931,0.42831,-0.956846,0,3.20945
932,0.401148,0.26143,1,3.2103
933,-0.747238,0.439785,1,3.21115
934,-0.238174,0.0479155,1,3.21199
935,0.728316,0.18391,1,3.21283
936,-0.00964414,-0.938412,1,3.21368
937,0.343588,0.107001,1,3.21451
938,-0.3008,0.145212,1,3.21535
939,0.528597,-0.954709,0,3.21193
940,-0.998718,0.0939388,0,3.20851
941,0.496185,-0.435512,1,3.20935
942,0.58811,0.670512,1,3.21019
943,0.447659,-0.407068,1,3.21103
944,0.0773363,-0.188793,1,3.21186
945,-0.796435,-0.221205,1,3.2127
946,-0.806568,0.336446,1,3.21353
947,-0.676311,0.38192,1,3.21436
948,0.341574,0.47708,1,3.21519
949,0.776537,0.513215,1,3.21602
950,0.139047,-0.470121,1,3.21684
951,-0.777086,-0.465727,1,3.21767
952,0.466947,0.955014,0,3.21429
953,-0.0241714,-0.570164,1,3.21511
954,0.602454,0.225844,1,3.21593
955,-0.302936,-0.0347311,1,3.21675
956,0.99707,-0.25264,0,3.21339
957,0.896051,-0.55875,0,3.21003
958,0.260575,0.151437,1,3.21086
959,-0.708906,0.859855,0,3.20751
960,-0.0841116,0.284685,1,3.20833
961,-0.902704,0.311542,1,3.20916
962,0.484832,-0.800037,1,3.20998
963,0.301532,-0.600806,1,3.2108
964,-0.531282,0.464323,1,3.21162
965,0.989135,0.508271,0,3.20829
966,0.786669,0.0953427,1,3.20911
967,0.783617,0.737777,0,3.20579
968,0.231948,0.439846,1,3.20661
969,0.462186,-0.696148,1,3.20743
970,0.512482,-0.694439,1,3.20825
971,-0.190502,0.229018,1,3.20906
972,0.43362,0.660013,1,3.20988
973,0.772142,-0.872551,0,3.20658
974,-0.210462,0.207288,1,3.20739
975,-0.0238052,-0.0972349,1,3.20821
976,0.523653,0.157602,1,3.20902
977,-0.328511,0.166148,1,3.20983
978,-0.279314,0.499542,1,3.21063
979,-0.837087,-0.808704,0,3.20735
980,0.994201,-0.911066,0,3.20408
981,-0.206617,-0.783617,1,3.20489
982,-0.170054,-0.132149,1,3.2057
983,-0.460538,-0.0939388,1,3.20651
984,-0.550021,-0.477324,1,3.20732
985,0.283526,0.786242,1,3.20812
986,0.757981,-0.101325,1,3.20893
987,-0.176585,-0.53586,1,3.20973
988,0.92889,0.478789,0,3.20648
989,-0.316548,0.446133,1,3.20728
990,0.2068,0.242935,1,3.20808
991,0.7885,0.365013,1,3.20888
992,-0.528719,-0.782396,1,3.20968
993,0.0633584,0.431057,1,3.21047
994,0.135934,-0.969786,1,3.21127
995,0.0218519,-0.0830739,1,3.21206
996,0.941769,0.779344,0,3.20884
997,0.40481,-0.508332,1,3.20963
998,-0.792895,-0.466642,1,3.21042
999,-0.0673869,0.213575,1,3.21121
1000,-0.901849,-0.227614,1,3.212
1001,-0.766709,0.996399,0,3.20879
1002,0.479888,-0.91833,0,3.20559
1003,-0.99121,0.360557,0,3.20239
1004,0.912898,0.413294,0,3.1992
1005,0.501801,-0.717817,1,3.2
1006,0.356589,0.225539,1,3.2008
1007,0.326009,0.952084,0,3.19762
1008,-0.857779,0.814869,0,3.19444
1009,0.7227,0.257035,1,3.19524
1010,0.778063,0.150339,1,3.19604
1011,-0.695599,0.79729,0,3.19288
1012,0.147836,-0.474089,1,3.19368
1013,-0.649026,0.250626,1,3.19447
1014,0.668681,0.340597,1,3.19527
1015,0.717329,-0.102912,1,3.19606
1016,0.966001,0.320271,0,3.19291
1017,0.417567,-0.883538,1,3.19371
1018,0.631997,0.493866,1,3.1945
1019,0.948361,0.670756,0,3.19136
1020,-0.371727,-0.764695,1,3.19216
1021,-0.588964,-0.416407,1,3.19295
1022,0.895624,0.685039,0,3.18982
1023,-0.500458,-0.56815,1,3.19062
1024,0.732406,-0.138192,1,3.19141
1025,-0.588537,0.857535,0,3.18829
1026,0.506684,-0.219984,1,3.18908
1027,-0.250504,0.115974,1,3.18987
1028,0.261491,0.882195,1,3.19066
1029,0.472563,0.472136,1,3.19145
1030,-0.222548,0.100409,1,3.19223
1031,0.960508,0.255997,1,3.19302
1032,-0.344626,-0.139901,1,3.1938
1033,0.254715,0.391381,1,3.19458
1034,-0.0197156,0.336813,1,3.19536
1035,-0.463285,-0.790515,1,3.19614
1036,-0.869621,-0.720442,0,3.19305
1037,-0.0920466,-0.639443,1,3.19383
1038,0.293048,0.713606,1,3.19461
1039,-0.467802,0.635232,1,3.19538
1040,0.249832,0.833669,1,3.19615
1041,-0.795459,-0.491607,1,3.19693
1042,-0.00567662,0.402307,1,3.1977
1043,0.408289,-0.780809,1,3.19847
1044,-0.255997,-0.0363792,1,3.19923
1045,0.922114,-0.802295,0,3.19617
1046,-0.0909479,-0.813648,1,3.19694
1047,0.0415064,-0.348044,1,3.19771
1048,0.58109,0.648355,1,3.19847
1049,0.475676,0.127937,1,3.19924
1050,-0.896539,-0.625282,0,3.19619
1051,0.98181,-0.145578,1,3.19696
1052,0.286883,0.442898,1,3.19772
1053,0.801563,0.685955,0,3.19468
1054,0.830739,-0.0339987,1,3.19545
1055,-0.0403467,0.455045,1,3.19621
1056,0.515473,-0.23207,1,3.19697
1057,0.489288,-0.451993,1,3.19773
1058,-0.274187,-0.937557,1,3.19849
1059,0.644571,0.51584,1,3.19924
1060,-0.130623,-0.551425,1,3.2
1061,-0.835073,-0.468534,1,3.20075
1062,0.251419,0.534579,1,3.20151
1063,-0.347677,-0.49057,1,3.20226
1064,-0.0300311,0.503815,1,3.20301
1065,0.123909,-0.304157,1,3.20376
1066,0.392663,0.934322,0,3.20075
1067,-0.196606,-0.454618,1,3.2015
1068,0.777818,0.184765,1,3.20225
1069,0.21327,-0.305255,1,3.20299
1070,0.602881,0.659586,1,3.20374
1071,0.630043,-0.153147,1,3.20448
1072,-0.837453,0.264848,1,3.20522
1073,0.965147,0.377403,0,3.20224
1074,-0.00140389,-0.631447,1,3.20298
1075,0.134591,-0.523225,1,3.20372
1076,0.724043,-0.422145,1,3.20446
1077,0.979186,0.639932,0,3.20149
1078,-0.194958,-0.356528,1,3.20223
1079,-0.202649,0.315205,1,3.20297
1080,0.861808,0.807789,0,3.2
1081,-0.444607,0.527376,1,3.20074
1082,0.0514558,0.904596,1,3.20148
1083,0.834096,0.28493,1,3.20222
1084,-0.904169,-0.472868,0,3.19926
1085,-0.422694,0.584997,1,3.2
1086,-0.483855,-0.425929,1,3.20074
1087,-0.296161,0.828847,1,3.20147
1088,0.637002,-0.513215,1,3.20221
1089,-0.355674,-0.540316,1,3.20294
1090,0.92242,-0.509003,0,3.2
1091,0.86724,0.636025,0,3.19707
1092,-0.7932,0.15455,1,3.1978
1093,-0.54526,-0.248062,1,3.19854
1094,-0.617164,0.574254,1,3.19927
1095,0.793505,-0.381493,1,3.2
1096,-0.891656,0.50412,0,3.19708
1097,0.438625,0.117012,1,3.19781
1098,0.0958921,-0.262772,1,3.19854
1099,-0.781176,-0.862235,0,3.19563
1100,0.546298,-0.945492,0,3.19273
1101,-0.359702,-0.383324,1,3.19346
1102,-0.710065,0.051883,1,3.19419
1103,-0.345541,0.481475,1,3.19492
1104,0.197034,0.159128,1,3.19565
1105,0.851798,0.320942,1,3.19638
1106,0.419642,0.162608,1,3.19711
1107,-0.856437,-0.410486,1,3.19783
1108,-0.970762,0.544406,0,3.19495
1109,0.994934,0.159128,0,3.19207
1110,-0.389489,-0.0497467,1,3.19279
1111,-0.730086,0.0312519,1,3.19352
1112,-0.625526,0.0991882,1,3.19424
1113,-0.245498,0.021913,1,3.19497
1114,0.354697,0.44656,1,3.19569
1115,0.41537,0.231643,1,3.19641
1116,-0.753281,0.913996,0,3.19355
1117,0.461332,-0.887261,0,3.19069
1118,-0.544101,-0.00231948,1,3.19141
1119,-0.73265,0.947934,0,3.18856
1120,-0.0866142,0.56931,1,3.18929
1121,0.224501,0.549472,1,3.19001
1122,0.225233,0.678813,1,3.19073
1123,-0.42245,0.996155,0,3.18789
1124,0.715315,-0.324361,1,3.18861
1125,-0.685406,-0.784594,0,3.18578
1126,0.925899,0.957761,0,3.18295
1127,0.168834,-0.772325,1,3.18367
1128,-0.863029,-0.338094,1,3.1844
1129,-0.203504,-0.138253,1,3.18512
1130,0.468901,0.609168,1,3.18584
1131,0.193432,0.756272,1,3.18656
1132,0.127388,0.814747,1,3.18728
1133,-0.588171,-0.541537,1,3.188
1134,-0.641763,-0.121162,1,3.18871
1135,-0.359214,-0.566441,1,3.18943
1136,0.669536,0.567417,1,3.19014
1137,0.712324,-0.20387,1,3.19085
1138,-0.113593,0.897577,1,3.19156
1139,-0.904596,0.576878,0,3.18876
1140,-0.398767,0.0390038,1,3.18947
1141,-0.558078,0.337423,1,3.19018
1142,-0.420619,-0.655069,1,3.19089
1143,0.744491,-0.0553012,1,3.1916
1144,0.68565,0.823598,0,3.18881
1145,0.170604,-0.681377,1,3.18952
1146,-0.107917,0.364097,1,3.19023
1147,0.63572,0.96417,0,3.18745
1148,0.930965,0.0289324,1,3.18815
1149,-0.824025,-0.898553,0,3.18538
1150,0.153757,0.725081,1,3.18609
1151,0.185375,0.206739,1,3.18679
1152,0.161082,-0.433986,1,3.1875
1153,0.577306,-0.225661,1,3.1882
1154,0.763291,-0.760911,0,3.18544
1155,0.93597,-0.884514,0,3.18268
1156,-0.163889,-0.312275,1,3.18339
1157,-0.282854,-0.996032,0,3.18064
1158,-0.365867,-0.576878,1,3.18135
1159,0.563755,-0.0184337,1,3.18205
1160,-0.877739,0.778063,0,3.17931
1161,-0.204785,0.137215,1,3.18002
1162,-0.109504,0.413172,1,3.18072
1163,0.137154,0.170237,1,3.18143
1164,0.212476,-0.608924,1,3.18213
1165,-0.249527,0.552097,1,3.18283
1166,0.811695,0.128609,1,3.18353
1167,0.624245,0.597815,1,3.18423
1168,0.896539,0.540377,0,3.18151
1169,-0.60575,0.260026,1,3.18221
1170,0.0278948,0.686687,1,3.18291
1171,0.650308,0.458402,1,3.1836
1172,0.38131,0.237502,1,3.1843
1173,-0.206922,0.756821,1,3.185
1174,0.965635,0.0657999,1,3.18569
1175,-0.493988,0.200146,1,3.18638
1176,0.361594,0.281633,1,3.18707
1177,0.901422,0.124519,1,3.18777
1178,-0.457364,0.020387,1,3.18846
1179,-0.594702,0.751999,1,3.18914
1180,-0.660258,-0.701947,1,3.18983
1181,0.444241,0.38308,1,3.19052
1182,0.113654,0.244339,1,3.1912
1183,0.992981,0.999939,0,3.1885
1184,0.196423,0.0278948,1,3.18919
1185,0.0504181,-0.908625,1,3.18987
1186,0.665324,0.785387,0,3.18718
1187,0.10224,-0.485992,1,3.18787
1188,-0.989318,0.86663,0,3.18519
1189,0.635049,-0.800342,0,3.18251
1190,-0.738326,0.709028,0,3.17983
1191,-0.23677,0.52469,1,3.18052
1192,-0.869499,-0.346884,1,3.18121
1193,-0.967649,-0.849783,0,3.17854
1194,-0.260331,-0.987487,0,3.17588
1195,-0.539767,0.14924,1,3.17657
1196,0.49295,-0.290606,1,3.17726
1197,-0.121162,-0.770494,1,3.17794
1198,0.654032,-0.210462,1,3.17863
1199,-0.360251,0.868644,1,3.17932
1200,0.194348,0.128792,1,3.18
1201,0.745468,0.169566,1,3.18068
1202,-0.527193,-0.356772,1,3.18136
1203,-0.531832,0.253617,1,3.18204
1204,0.310871,0.315693,1,3.18272
1205,0.520906,-0.000732467,1,3.1834
1206,0.0230117,-0.648904,1,3.18408
1207,-0.160227,-0.0579869,1,3.18476
1208,0.968809,0.774095,0,3.18212
1209,-0.955686,-0.853446,0,3.17949
1210,-0.814808,-0.221205,1,3.18017
1211,-0.365623,0.864616,1,3.18084
1212,0.664713,0.147043,1,3.18152
1213,-0.0115974,-0.210584,1,3.18219
1214,0.839529,0.043948,1,3.18287
1215,-0.774767,0.721968,0,3.18025
1216,-0.164134,0.505707,1,3.18092
1217,0.991516,-0.54233,0,3.17831
1218,-0.939633,-0.0692791,1,3.17898
1219,-0.76323,-0.28908,1,3.17966
1220,-0.319477,0.887994,1,3.18033
1221,-0.959165,0.884575,0,3.17772
1222,0.562473,0.553379,1,3.1784
1223,0.552585,0.501495,1,3.17907
1224,0.228285,-0.911921,1,3.17974
1225,-0.894342,0.1081,1,3.18041
1226,0.39541,-0.729354,1,3.18108
1227,-0.42715,0.462919,1,3.18174
1228,-0.339803,-0.304584,1,3.18241
1229,0.0195935,0.822987,1,3.18308
1230,0.889337,0.849966,0,3.18049
1231,0.7227,0.14045,1,3.18115
1232,0.879509,0.383568,1,3.18182
1233,-0.386681,0.981871,0,3.17924
1234,-0.149728,0.880669,1,3.1799
1235,0.209424,-0.0178844,1,3.18057
1236,-0.668742,0.449246,1,3.18123
1237,-0.902094,-0.353049,1,3.18189
1238,0.00555454,-0.560825,1,3.18255
1239,-0.969114,-0.685161,0,3.17998
1240,0.0736129,-0.398279,1,3.18065
1241,0.69743,0.0919246,1,3.18131
1242,-0.301288,-0.997558,0,3.17874
1243,-0.766954,-0.428432,1,3.1794
1244,0.0971739,-0.998413,0,3.17685
1245,0.531404,-0.84722,0,3.1743
1246,0.835195,0.612159,0,3.17175
1247,-0.582494,-0.232741,1,3.17241
1248,-0.104193,0.550082,1,3.17308
1249,0.748215,0.830312,0,3.17054
1250,0.0773973,0.28847,1,3.1712
1251,-0.500275,0.225844,1,3.17186
1252,0.287005,0.427699,1,3.17252
1253,0.907465,0.140573,1,3.17318
1254,-0.70976,-0.305316,1,3.17384
1255,0.716902,0.556614,1,3.1745
1256,0.481841,0.883782,0,3.17197
1257,0.612891,-0.782396,1,3.17263
1258,-0.763657,-0.949216,0,3.17011
1259,0.885186,-0.119331,1,3.17077
1260,-0.594336,0.275041,1,3.17143
1261,-0.60459,-0.335714,1,3.17209
1262,0.521394,0.297992,1,3.17274
1263,0.908075,-0.692059,0,3.17023
1264,0.268266,-0.644693,1,3.17089
1265,-0.154306,-0.846182,1,3.17154
1266,-0.21095,0.512116,1,3.1722
1267,0.534151,0.663371,1,3.17285
1268,0.384057,-0.185985,1,3.1735
1269,-0.00299091,0.281878,1,3.17415
1270,-0.832937,-0.431728,1,3.1748
1271,-0.635354,-0.536715,1,3.17545
1272,0.242507,-0.934627,1,3.1761
1273,0.958127,-0.33254,0,3.17361
1274,0.962095,0.054874,1,3.17425
1275,-0.888604,0.142526,1,3.1749
1276,-0.171519,-0.712385,1,3.17555
1277,-0.204236,-0.694928,1,3.17619
1278,-0.39541,-0.56284,1,3.17684
1279,-0.895196,-0.46945,0,3.17436
1280,0.192639,0.711958,1,3.175
1281,-0.331868,0.166026,1,3.17564
1282,0.845266,0.471953,1,3.17629
1283,-0.948788,0.578343,0,3.17381
1284,0.271379,-0.838552,1,3.17445
1285,-0.792834,0.0498077,1,3.1751
1286,0.199109,-0.128853,1,3.17574
1287,-0.958799,0.334432,0,3.17327
1288,0.957639,-0.159311,1,3.17391
1289,-0.848624,-0.314045,1,3.17455
1290,0.641763,-0.7838,0,3.17209
1291,0.807239,0.17213,1,3.17273
1292,0.420802,-0.626137,1,3.17337
1293,0.228957,-0.914485,1,3.17401
1294,-0.445889,0.122017,1,3.17465
1295,0.231093,0.265702,1,3.17529
1296,0.677226,0.0949765,1,3.17593
1297,0.29024,0.142709,1,3.17656
1298,0.918208,-0.349142,1,3.1772
1299,-0.897638,0.316914,1,3.17783
1300,-0.589575,0.585851,1,3.17846
1301,0.690777,-0.514069,1,3.17909
1302,0.761704,-0.0232558,1,3.17972
1303,0.126045,0.531771,1,3.18035
1304,-0.958249,0.46591,0,3.17791
1305,-0.0760544,-0.419703,1,3.17854
1306,-0.145883,0.299152,1,3.17917
1307,-0.820302,0.846976,0,3.17674
1308,-0.949887,-0.569188,0,3.17431
1309,0.504181,0.078435,1,3.17494
1310,-0.348288,-0.992736,0,3.17252
1311,0.822438,0.406397,1,3.17315
1312,-0.457303,0.542086,1,3.17378
1313,-0.900934,-0.577916,0,3.17136
1314,-0.507294,0.0943661,1,3.17199
1315,-0.948666,-0.712202,0,3.16958
1316,0.0751999,-0.234817,1,3.17021
1317,-0.0870414,0.694378,1,3.17084
1318,-0.957273,-0.178905,1,3.17147
1319,-0.689129,0.479644,1,3.1721
1320,-0.277971,-0.240188,1,3.17273
1321,-0.68095,-0.279863,1,3.17335
1322,-0.00970518,-0.369835,1,3.17398
1323,-0.250809,0.106818,1,3.1746
1324,0.396875,-0.0820973,1,3.17523
1325,-0.257157,-0.581151,1,3.17585
1326,0.991638,-0.689678,0,3.17345
1327,-0.273088,-0.0918635,1,3.17408
1328,-0.577428,0.653238,1,3.1747
1329,0.794543,0.405359,1,3.17532
1330,-0.133675,0.410303,1,3.17594
1331,-0.425502,-0.037722,1,3.17656
1332,-0.647989,-0.0595739,1,3.17718
1333,-0.348288,-0.15864,1,3.17779
1334,-0.957029,-0.0972349,1,3.17841
1335,-0.399744,-0.335226,1,3.17903
1336,-0.962095,0.103888,1,3.17964
1337,0.692852,0.537569,1,3.18025
1338,0.253861,0.0985778,1,3.18087
1339,0.348105,0.954343,0,3.17849
1340,-0.0465116,0.857047,1,3.1791
1341,0.379296,0.304767,1,3.17972
1342,0.480437,0.810963,1,3.18033
1343,0.105292,-0.21095,1,3.18094
1344,-0.237441,0.591162,1,3.18155
1345,-0.611426,-0.444424,1,3.18216
1346,-0.851187,-0.23091,1,3.18276
1347,-0.33962,-0.126045,1,3.18337
1348,-0.860221,-0.0853934,1,3.18398
1349,-0.00268571,-0.843985,1,3.18458
1350,0.575291,-0.717268,1,3.18519
1351,0.310993,0.636697,1,3.18579
1352,-0.158457,-0.55814,1,3.18639
1353,0.713606,0.527193,1,3.18699
1354,-0.339132,-0.844107,1,3.18759
1355,-0.878655,-0.54581,0,3.18524
1356,0.0253311,-0.167308,1,3.18584
1357,0.159861,-0.00378441,1,3.18644
1358,0.837515,-0.148752,1,3.18704
1359,-0.56931,0.129769,1,3.18764
1360,0.820973,0.0808765,1,3.18824
1361,0.206189,-0.601233,1,3.18883
1362,0.26265,-0.0963804,1,3.18943
1363,0.610511,-0.380944,1,3.19002
1364,0.150095,0.0535311,1,3.19062
1365,0.352683,0.930049,1,3.19121
1366,-0.734908,-0.41537,1,3.1918
